name,Team,DATE,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA,GYEAR,PCODE,POSITION,AGE_VA,MONEY,G_ID,power_barrel,contact_barrel,clutch_barrel
나성범,NC,20200617,@KIA,L 6:7,3,RF,1,4,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.307,,0.593,0.985,19,1.59,0.05,0.048,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200619,한화,W 3:1,5,DH,1,4,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.312,,0.597,0.992,15,0.41,0.66,0.047,2020,62947,외,30,50000만원,0.0,2.0,0.0,0.0
나성범,NC,20200620,한화,L 3:4,4,DH,1,4,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.31,,0.608,0.9990000000000001,22,0.95,0.13,0.055,2020,62947,외,30,50000만원,0.0,1.0,0.0,1.0
나성범,NC,20200621,한화,W 9:7,4,RF,1,5,2,3,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0.319,,0.62,1.016,18,1.06,1.76,0.183,2020,62947,외,30,50000만원,0.0,0.0,2.0,0.0
나성범,NC,20200623,@KT,W 4:3,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.311,,0.605,0.993,15,1.2,-1.09,-0.105,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200625,@KT,W 3:1,3,DH,1,3,1,1,0,0,1,4,2,0,0,1,0,0,0,0,0,0,0.312,,0.618,1.008,10,0.82,1.5,0.151,2020,62947,외,30,50000만원,1.0,2.0,0.0,1.0
나성범,NC,20200625,@KT,L 6:19,3,RF,1,3,0,1,1,0,0,2,3,0,0,1,0,0,1,0,0,0,0.312,,0.618,1.011,15,1.49,1.89,0.294,2020,62947,외,30,50000만원,2.0,0.0,0.0,0.0
나성범,NC,20200626,@두산,W 9:3,3,DH,1,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.309,,0.607,0.995,24,1.12,0.06,0.052000000000000005,2020,62947,외,30,50000만원,0.0,1.0,1.0,1.0
나성범,NC,20200627,@두산,L 3:12,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.302,,0.593,0.9740000000000001,15,1.49,-1.2,-0.193,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200630,롯데,L 8:10,3,DH,1,6,0,1,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0.298,,0.58,0.9540000000000001,20,1.12,0.92,0.081,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200701,롯데,W 6:2,3,DH,1,4,2,2,1,0,1,6,2,0,0,0,0,0,0,0,0,0,0.302,,0.599,0.976,10,0.64,1.52,0.235,2020,62947,외,30,50000만원,0.0,1.0,0.0,1.0
나성범,NC,20200702,롯데,W 9:7,3,RF,1,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.305,,0.594,0.971,20,0.97,-0.88,-0.044000000000000004,2020,62947,외,30,50000만원,0.0,0.0,2.0,0.0
나성범,NC,20200703,KIA,L 2:8,3,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.303,,0.5870000000000001,0.9620000000000001,14,1.13,-0.91,-0.095,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200704,KIA,W 9:2,3,DH,1,4,2,2,1,0,1,6,1,0,0,0,0,0,1,0,0,0,0.307,,0.605,0.982,10,0.31,0.93,0.035,2020,62947,외,30,50000만원,0.0,1.0,0.0,1.0
나성범,NC,20200705,KIA,W 7:6,3,RF,1,5,1,2,1,1,0,5,1,0,0,0,0,0,1,0,0,0,0.31,,0.614,0.992,13,1.95,1.01,0.384,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200707,@SK,W 5:4,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.304,,0.603,0.9740000000000001,15,1.21,-1.23,-0.115,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200708,@SK,L 2:3,3,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.303,,0.596,0.966,19,0.93,-0.22,0.02,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200709,@SK,W 8:2,3,DH,1,5,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.3,,0.5870000000000001,0.953,15,1.26,-1.7,-0.133,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200710,@LG,W 12:2,3,DH,1,5,2,4,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0.311,,0.596,0.971,15,0.53,2.43,0.131,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200717,KT,D 3:3,3,DH,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.307,,0.589,0.9640000000000001,22,1.4,-0.24,-0.016,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200718,KT,W 6:1,3,DH,1,4,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.306,,0.583,0.958,22,0.59,-0.24,0.023,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200719,KT,W 8:2,3,RF,1,4,1,2,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0.31,,0.5820000000000001,0.961,23,0.36,1.42,0.087,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200721,삼성,W 6:5,3,RF,1,4,3,2,1,0,1,6,1,0,0,0,1,0,0,0,0,0,0.313,,0.597,0.98,20,1.16,1.23,0.307,2020,62947,외,30,50000만원,0.0,1.0,0.0,1.0
나성범,NC,20200724,@KT,W 3:2,3,RF,1,3,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.313,,0.606,0.991,16,1.7,0.93,0.139,2020,62947,외,30,50000만원,0.0,1.0,0.0,0.0
나성범,NC,20200725,@KT,L 2:6,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.309,,0.598,0.982,14,1.05,-0.08,-0.02,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200726,@KT,L 4:5,3,DH,1,3,1,1,0,0,1,4,2,0,0,0,0,0,1,0,0,1,0.31,,0.607,0.9890000000000001,12,1.22,0.37,0.059000000000000004,2020,62947,외,30,50000만원,0.0,1.0,0.0,0.0
나성범,NC,20200728,@롯데,L 9:11,3,RF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.307,,0.599,0.978,15,1.43,-0.24,-0.073,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200731,두산,W 10:7,3,DH,1,4,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.307,,0.594,0.973,23,1.02,-0.05,-0.028999999999999998,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200801,두산,L 10:12,2,RF,1,5,2,2,1,0,0,3,1,0,0,1,0,0,2,0,0,0,0.308,,0.594,0.975,22,1.35,0.58,-0.003,2020,62947,외,30,50000만원,0.0,1.0,1.0,0.0
나성범,NC,20200805,@한화,L 5:8,3,RF,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.3,,0.579,0.9570000000000001,23,1.02,0.72,0.066,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200806,@한화,W 4:1,3,DH,1,5,1,2,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0.302,,0.59,0.9690000000000001,23,0.98,-0.31,-0.015,2020,62947,외,30,50000만원,0.0,1.0,0.0,0.0
나성범,NC,20200808,@KIA,L 2:3,3,RF,1,4,0,1,0,1,0,3,0,0,0,1,0,0,2,0,0,0,0.301,,0.5920000000000001,0.972,22,1.72,-0.97,-0.132,2020,62947,외,30,50000만원,0.0,1.0,1.0,0.0
나성범,NC,20200809,@KIA,W 8:1,3,DH,1,3,1,2,1,0,0,3,1,0,0,2,0,0,1,0,0,0,0.305,,0.596,0.982,24,0.21,1.41,0.031,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200812,@롯데,L 4:8,2,RF,1,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.307,,0.593,0.9790000000000001,12,1.01,-0.08,-0.023,2020,62947,외,30,50000만원,0.0,0.0,2.0,0.0
나성범,NC,20200813,@롯데,W 9:2,2,DH,1,4,2,2,0,0,1,5,3,0,0,0,1,0,2,0,0,0,0.31,,0.602,0.991,18,0.58,1.65,0.038,2020,62947,외,30,50000만원,0.0,1.0,0.0,0.0
나성범,NC,20200814,LG,L 4:10,3,RF,1,4,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0.309,,0.601,0.99,13,0.75,0.21,0.053,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200815,LG,L 4:13,2,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.304,,0.591,0.9740000000000001,17,0.28,-1.38,-0.027999999999999997,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200816,LG,L 5:6,3,DH,1,4,1,3,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0.309,,0.593,0.981,9,1.75,0.88,0.071,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200818,키움,W 5:1,3,RF,1,3,1,2,0,0,1,5,3,0,0,1,0,0,0,0,0,0,0.313,,0.603,0.995,17,0.67,2.64,0.284,2020,62947,외,30,50000만원,0.0,1.0,1.0,1.0
나성범,NC,20200819,키움,L 4:6,3,DH,1,5,1,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.314,,0.6,0.992,12,1.13,-0.08,-0.08900000000000001,2020,62947,외,30,50000만원,0.0,0.0,2.0,0.0
나성범,NC,20200820,@KIA,W 14:2,3,RF,1,4,2,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0.317,,0.599,0.9940000000000001,22,0.58,1.62,0.149,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200821,@KIA,W 10:4,3,DH,1,5,2,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.315,,0.602,0.9940000000000001,20,0.76,1.04,-0.003,2020,62947,외,30,50000만원,0.0,1.0,0.0,0.0
나성범,NC,20200823,@KT,L 1:10,3,RF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.317,,0.601,0.9940000000000001,15,0.67,0.17,0.040999999999999995,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200824,@KT,L 1:8,4,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,,0.593,0.983,17,1.06,-1.31,-0.09,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200825,한화,W 11:3,3,DH,1,4,2,2,0,0,2,8,4,0,0,0,0,0,1,0,0,0,0.315,,0.61,1.001,13,0.6,3.01,0.26899999999999996,2020,62947,외,30,50000만원,0.0,2.0,0.0,2.0
나성범,NC,20200826,한화,W 9:5,3,RF,1,5,3,4,2,0,1,9,5,0,0,0,0,0,0,0,0,0,0.32299999999999995,,0.628,1.023,11,0.58,4.74,0.233,2020,62947,외,30,50000만원,0.0,2.0,1.0,0.0
나성범,NC,20200827,두산,W 8:2,3,DH,1,5,2,2,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0.324,,0.633,1.0290000000000001,20,0.42,1.92,0.203,2020,62947,외,30,50000만원,0.0,2.0,0.0,0.0
나성범,NC,20200828,두산,L 4:11,3,RF,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.326,,0.64,1.037,19,0.16,1.22,0.003,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200829,SK,W 9:5,3,DH,1,5,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.324,,0.634,1.028,25,0.77,0.53,0.07200000000000001,2020,62947,외,30,50000만원,0.0,1.0,0.0,0.0
나성범,NC,20200830,SK,W 7:4,3,RF,1,3,2,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0.324,,0.634,1.03,17,0.71,1.59,0.11900000000000001,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200902,@키움,L 4:6,3,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.32,,0.623,1.013,18,0.85,-0.91,-0.081,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200903,@LG,L 5:6,3,RF,1,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.318,,0.617,1.005,13,1.05,-1.46,-0.09300000000000001,2020,62947,외,30,50000만원,0.0,0.0,2.0,0.0
나성범,NC,20200904,@LG,D 5:5,3,DH,1,6,0,1,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0.316,,0.61,0.995,27,1.85,-0.51,-0.028999999999999998,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200908,롯데,W 14:2,3,DH,1,3,3,2,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0.316,,0.606,0.993,9,0.27,2.75,0.047,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200909,롯데,L 5:7,3,RF,1,4,1,1,0,0,1,4,1,0,0,1,0,1,1,0,0,0,0.315,,0.61,0.997,19,2.39,0.23,0.019,2020,62947,외,30,50000만원,0.0,1.0,0.0,1.0
나성범,NC,20200910,KT,W 13:8,3,DH,1,5,2,2,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0.316,,0.615,1.002,17,1.07,0.86,0.141,2020,62947,외,30,50000만원,0.0,1.0,1.0,0.0
나성범,NC,20200911,KT,W 9:1,3,RF,1,3,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0.316,,0.613,1.001,15,0.84,0.34,0.033,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200912,KIA,L 3:11,3,RF,1,4,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.318,,0.614,1.003,7,0.38,0.46,-0.036000000000000004,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200913,KIA,L 3:4,3,DH,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.32,,0.615,1.006,5,1.37,0.85,0.083,2020,62947,외,30,50000만원,0.0,0.0,1.0,0.0
나성범,NC,20200924,LG,W 12:8,8,PH,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.322,,0.618,1.01,3,1.71,0.63,0.107,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200925,LG,W 7:1,8,PH,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.32299999999999995,,0.622,1.015,2,0.03,0.23,0.002,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200926,@한화,W 13:1,5,DH,1,4,0,2,0,0,0,2,2,0,0,2,0,0,1,0,0,0,0.325,,0.621,1.018,24,0.38,1.85,0.04,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200927,@한화,W 5:4,5,DH,1,4,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.327,,0.622,1.02,20,0.75,0.8,0.039,2020,62947,외,30,50000만원,0.0,1.0,0.0,0.0
나성범,NC,20200929,SK,W 3:0,5,DH,1,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.32899999999999996,,0.621,1.0190000000000001,12,0.89,0.28,-0.015,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20200930,SK,W 12:3,4,DH,1,4,3,2,0,0,1,5,4,0,0,1,0,0,1,0,0,0,0.33,,0.627,1.028,19,0.45,3.21,0.134,2020,62947,외,30,50000만원,0.0,1.0,0.0,1.0
나성범,NC,20201001,SK,W 10:2,5,DH,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.32899999999999996,,0.623,1.023,16,0.51,-0.47,0.018000000000000002,2020,62947,외,30,50000만원,0.0,1.0,0.0,0.0
나성범,NC,20201002,삼성,L 2:8,5,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.327,,0.619,1.016,16,0.62,-0.63,-0.048,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20201003,삼성,D 6:6,5,DH,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.32299999999999995,,0.612,1.005,27,2.15,-2.3,-0.281,2020,62947,외,30,50000만원,1.0,0.0,0.0,0.0
나성범,NC,20201003,삼성,W 12:2,5,RF,1,5,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0.32,,0.605,0.993,16,0.99,-1.73,-0.064,2020,62947,외,30,50000만원,2.0,0.0,0.0,0.0
나성범,NC,20201004,삼성,W 4:1,5,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.317,,0.6,0.987,13,0.48,-0.49,-0.037000000000000005,2020,62947,외,30,50000만원,0.0,1.0,0.0,0.0
나성범,NC,20201006,@키움,L 1:2,3,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.317,,0.597,0.983,11,1.27,-0.6,-0.059000000000000004,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20201007,@키움,W 4:3,5,DH,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.317,,0.596,0.982,16,0.83,-0.05,-0.013999999999999999,2020,62947,외,30,50000만원,0.0,0.0,0.0,0.0
나성범,NC,20201008,@키움,L 7:10,5,DH,1,5,2,3,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0.32,,0.604,0.993,16,1.07,1.49,-0.009000000000000001,2020,62947,외,30,50000만원,0.0,1.0,1.0,1.0
나성범,NC,20201009,@LG,L 0:4,5,DH,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.318,,0.6,0.988,9,0.71,-0.51,-0.005,2020,62947,외,30,50000만원,0.0,1.0,0.0,0.0
나성범,NC,20201010,@LG,L 0:5,5,DH,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.318,,0.599,0.987,24,0.88,-0.19,-0.043,2020,62947,외,30,50000만원,1.0,0.0,0.0,0.0
