name,Team,day,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA,GYEAR,PCODE,POSITION,AGE_VA,MONEY
나성범,NC,2020-05-29,@삼성,L 4:5,3,DH,1,4,1,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.329,,0.622,1.049,18,0.64,0.25,0.037,2020,62947,외,30,50000만원
나성범,NC,2020-05-30,@삼성,L 1:9,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.314,,0.593,1.003,18,0.8,-1.02,-0.081,2020,62947,외,30,50000만원
나성범,NC,2020-05-31,@삼성,W 18:7,3,RF,1,5,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.308,,0.582,0.982,23,0.24,-0.23,-0.011,2020,62947,외,30,50000만원
나성범,NC,2020-06-02,SK,L 2:8,3,DH,1,3,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.309,,0.574,0.978,18,0.56,-0.36,-0.07,2020,62947,외,30,50000만원
나성범,NC,2020-06-03,SK,W 8:6,3,DH,1,4,2,3,1,0,1,7,2,0,0,1,0,0,1,0,0,0,0.327,,0.622,1.044,14,0.71,2.89,0.26,2020,62947,외,30,50000만원
나성범,NC,2020-06-04,SK,W 10:0,3,DH,1,4,1,2,1,0,0,3,2,0,0,1,0,0,1,0,0,0,0.333,,0.627,1.056,24,0.71,1.82,0.067,2020,62947,외,30,50000만원
나성범,NC,2020-06-05,@한화,W 13:2,3,DH,1,5,2,3,1,0,2,10,4,0,0,1,0,0,2,0,0,0,0.346,,0.692,1.132,28,0.67,2.6,0.13,2020,62947,외,30,50000만원
나성범,NC,2020-06-06,@한화,W 14:2,3,DH,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.342,,0.676,1.11,20,0.53,-0.03,-0.009,2020,62947,외,30,50000만원
나성범,NC,2020-06-07,@한화,W 8:2,3,RF,1,5,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.336,,0.664,1.089,12,0.71,-0.26,0.05,2020,62947,외,30,50000만원
나성범,NC,2020-06-09,두산,W 12:8,3,DH,1,5,2,2,2,0,0,4,1,0,0,0,0,0,2,0,0,0,0.339,,0.669,1.094,18,0.65,1.65,0.073,2020,62947,외,30,50000만원
나성범,NC,2020-06-10,두산,L 1:9,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.328,,0.648,1.061,21,1.08,-1.29,-0.108,2020,62947,외,30,50000만원
나성범,NC,2020-06-11,두산,W 7:5,3,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.326,,0.636,1.044,22,0.56,-0.87,-0.042,2020,62947,외,30,50000만원
나성범,NC,2020-06-12,키움,L 2:3,3,DH,1,5,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0.321,,0.619,1.021,25,2.27,-1.25,-0.244,2020,62947,외,30,50000만원
나성범,NC,2020-06-13,키움,L 5:18,3,DH,1,3,0,1,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0.321,,0.613,1.021,22,0.3,0.62,-0.009,2020,62947,외,30,50000만원
나성범,NC,2020-06-14,키움,W 9:5,3,DH,1,4,1,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0.319,,0.624,1.028,17,1.28,0.23,0.054,2020,62947,외,30,50000만원
나성범,NC,2020-06-16,@KIA,L 4:7,3,DH,1,5,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.315,,0.61,1.007,22,0.78,-0.06,-0.003,2020,62947,외,30,50000만원
나성범,NC,2020-06-17,@KIA,L 6:7,3,RF,1,4,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.307,,0.593,0.985,19,1.59,0.05,0.048,2020,62947,외,30,50000만원
나성범,NC,2020-06-19,한화,W 3:1,5,DH,1,4,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.312,,0.597,0.992,15,0.41,0.66,0.047,2020,62947,외,30,50000만원
나성범,NC,2020-06-20,한화,L 3:4,4,DH,1,4,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.31,,0.608,0.999,22,0.95,0.13,0.055,2020,62947,외,30,50000만원
나성범,NC,2020-06-21,한화,W 9:7,4,RF,1,5,2,3,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0.319,,0.62,1.016,18,1.06,1.76,0.183,2020,62947,외,30,50000만원
나성범,NC,2020-06-23,@KT,W 4:3,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.311,,0.605,0.993,15,1.2,-1.09,-0.105,2020,62947,외,30,50000만원
나성범,NC,2020-06-25,@KT,W 3:1,3,DH,1,3,1,1,0,0,1,4,2,0,0,1,0,0,0,0,0,0,0.312,,0.618,1.008,10,0.82,1.5,0.151,2020,62947,외,30,50000만원
나성범,NC,2020-06-25,@KT,L 6:19,3,RF,1,3,0,1,1,0,0,2,3,0,0,1,0,0,1,0,0,0,0.312,,0.618,1.011,15,1.49,1.89,0.294,2020,62947,외,30,50000만원
나성범,NC,2020-06-26,@두산,W 9:3,3,DH,1,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.309,,0.607,0.995,24,1.12,0.06,0.052,2020,62947,외,30,50000만원
나성범,NC,2020-06-27,@두산,L 3:12,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.302,,0.593,0.974,15,1.49,-1.2,-0.193,2020,62947,외,30,50000만원
나성범,NC,2020-06-30,롯데,L 8:10,3,DH,1,6,0,1,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0.298,,0.58,0.954,20,1.12,0.92,0.081,2020,62947,외,30,50000만원
나성범,NC,2020-07-01,롯데,W 6:2,3,DH,1,4,2,2,1,0,1,6,2,0,0,0,0,0,0,0,0,0,0.302,,0.599,0.976,10,0.64,1.52,0.235,2020,62947,외,30,50000만원
나성범,NC,2020-07-02,롯데,W 9:7,3,RF,1,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.305,,0.594,0.971,20,0.97,-0.88,-0.044,2020,62947,외,30,50000만원
나성범,NC,2020-07-03,KIA,L 2:8,3,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.303,,0.587,0.962,14,1.13,-0.91,-0.095,2020,62947,외,30,50000만원
나성범,NC,2020-07-04,KIA,W 9:2,3,DH,1,4,2,2,1,0,1,6,1,0,0,0,0,0,1,0,0,0,0.307,,0.605,0.982,10,0.31,0.93,0.035,2020,62947,외,30,50000만원
나성범,NC,2020-07-05,KIA,W 7:6,3,RF,1,5,1,2,1,1,0,5,1,0,0,0,0,0,1,0,0,0,0.31,,0.614,0.992,13,1.95,1.01,0.384,2020,62947,외,30,50000만원
나성범,NC,2020-07-07,@SK,W 5:4,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.304,,0.603,0.974,15,1.21,-1.23,-0.115,2020,62947,외,30,50000만원
나성범,NC,2020-07-08,@SK,L 2:3,3,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.303,,0.596,0.966,19,0.93,-0.22,0.02,2020,62947,외,30,50000만원
나성범,NC,2020-07-09,@SK,W 8:2,3,DH,1,5,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.3,,0.587,0.953,15,1.26,-1.7,-0.133,2020,62947,외,30,50000만원
나성범,NC,2020-07-10,@LG,W 12:2,3,DH,1,5,2,4,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0.311,,0.596,0.971,15,0.53,2.43,0.131,2020,62947,외,30,50000만원
나성범,NC,2020-07-17,KT,D 3:3,3,DH,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.307,,0.589,0.964,22,1.4,-0.24,-0.016,2020,62947,외,30,50000만원
나성범,NC,2020-07-18,KT,W 6:1,3,DH,1,4,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.306,,0.583,0.958,22,0.59,-0.24,0.023,2020,62947,외,30,50000만원
나성범,NC,2020-07-19,KT,W 8:2,3,RF,1,4,1,2,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0.31,,0.582,0.961,23,0.36,1.42,0.087,2020,62947,외,30,50000만원
나성범,NC,2020-07-21,삼성,W 6:5,3,RF,1,4,3,2,1,0,1,6,1,0,0,0,1,0,0,0,0,0,0.313,,0.597,0.98,20,1.16,1.23,0.307,2020,62947,외,30,50000만원
나성범,NC,2020-07-24,@KT,W 3:2,3,RF,1,3,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.313,,0.606,0.991,16,1.7,0.93,0.139,2020,62947,외,30,50000만원
나성범,NC,2020-07-25,@KT,L 2:6,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.309,,0.598,0.982,14,1.05,-0.08,-0.02,2020,62947,외,30,50000만원
나성범,NC,2020-07-26,@KT,L 4:5,3,DH,1,3,1,1,0,0,1,4,2,0,0,0,0,0,1,0,0,1,0.31,,0.607,0.989,12,1.22,0.37,0.059,2020,62947,외,30,50000만원
나성범,NC,2020-07-28,@롯데,L 9:11,3,RF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.307,,0.599,0.978,15,1.43,-0.24,-0.073,2020,62947,외,30,50000만원
나성범,NC,2020-07-31,두산,W 10:7,3,DH,1,4,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.307,,0.594,0.973,23,1.02,-0.05,-0.029,2020,62947,외,30,50000만원
나성범,NC,2020-08-01,두산,L 10:12,2,RF,1,5,2,2,1,0,0,3,1,0,0,1,0,0,2,0,0,0,0.308,,0.594,0.975,22,1.35,0.58,-0.003,2020,62947,외,30,50000만원
나성범,NC,2020-08-02,두산,L 4:7,3,DH,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.303,,0.583,0.958,19,2.61,-2.92,-0.452,2020,62947,외,30,50000만원
나성범,NC,2020-08-05,@한화,L 5:8,3,RF,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.3,,0.579,0.957,23,1.02,0.72,0.066,2020,62947,외,30,50000만원
나성범,NC,2020-08-06,@한화,W 4:1,3,DH,1,5,1,2,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0.302,,0.59,0.969,23,0.98,-0.31,-0.015,2020,62947,외,30,50000만원
나성범,NC,2020-08-08,@KIA,L 2:3,3,RF,1,4,0,1,0,1,0,3,0,0,0,1,0,0,2,0,0,0,0.301,,0.592,0.972,22,1.72,-0.97,-0.132,2020,62947,외,30,50000만원
나성범,NC,2020-08-09,@KIA,W 8:1,3,DH,1,3,1,2,1,0,0,3,1,0,0,2,0,0,1,0,0,0,0.305,,0.596,0.982,24,0.21,1.41,0.031,2020,62947,외,30,50000만원
나성범,NC,2020-08-12,@롯데,L 4:8,2,RF,1,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.307,,0.593,0.979,12,1.01,-0.08,-0.023,2020,62947,외,30,50000만원
나성범,NC,2020-08-13,@롯데,W 9:2,2,DH,1,4,2,2,0,0,1,5,3,0,0,0,1,0,2,0,0,0,0.31,,0.602,0.991,18,0.58,1.65,0.038,2020,62947,외,30,50000만원
나성범,NC,2020-08-14,LG,L 4:10,3,RF,1,4,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0.309,,0.601,0.99,13,0.75,0.21,0.053,2020,62947,외,30,50000만원
나성범,NC,2020-08-15,LG,L 4:13,2,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.304,,0.591,0.974,17,0.28,-1.38,-0.028,2020,62947,외,30,50000만원
나성범,NC,2020-08-16,LG,L 5:6,3,DH,1,4,1,3,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0.309,,0.593,0.981,9,1.75,0.88,0.071,2020,62947,외,30,50000만원
나성범,NC,2020-08-18,키움,W 5:1,3,RF,1,3,1,2,0,0,1,5,3,0,0,1,0,0,0,0,0,0,0.313,,0.603,0.995,17,0.67,2.64,0.284,2020,62947,외,30,50000만원
나성범,NC,2020-08-19,키움,L 4:6,3,DH,1,5,1,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.314,,0.6,0.992,12,1.13,-0.08,-0.089,2020,62947,외,30,50000만원
나성범,NC,2020-08-20,@KIA,W 14:2,3,RF,1,4,2,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0.317,,0.599,0.994,22,0.58,1.62,0.149,2020,62947,외,30,50000만원
나성범,NC,2020-08-21,@KIA,W 10:4,3,DH,1,5,2,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.315,,0.602,0.994,20,0.76,1.04,-0.003,2020,62947,외,30,50000만원
나성범,NC,2020-08-23,@KT,L 1:10,3,RF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.317,,0.601,0.994,15,0.67,0.17,0.041,2020,62947,외,30,50000만원
나성범,NC,2020-08-24,@KT,L 1:8,4,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,,0.593,0.983,17,1.06,-1.31,-0.09,2020,62947,외,30,50000만원
나성범,NC,2020-08-25,한화,W 11:3,3,DH,1,4,2,2,0,0,2,8,4,0,0,0,0,0,1,0,0,0,0.315,,0.61,1.001,13,0.6,3.01,0.269,2020,62947,외,30,50000만원
나성범,NC,2020-08-26,한화,W 9:5,3,RF,1,5,3,4,2,0,1,9,5,0,0,0,0,0,0,0,0,0,0.323,,0.628,1.023,11,0.58,4.74,0.233,2020,62947,외,30,50000만원
나성범,NC,2020-08-27,두산,W 8:2,3,DH,1,5,2,2,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0.324,,0.633,1.029,20,0.42,1.92,0.203,2020,62947,외,30,50000만원
나성범,NC,2020-08-28,두산,L 4:11,3,RF,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.326,,0.64,1.037,19,0.16,1.22,0.003,2020,62947,외,30,50000만원
나성범,NC,2020-08-29,SK,W 9:5,3,DH,1,5,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.324,,0.634,1.028,25,0.77,0.53,0.072,2020,62947,외,30,50000만원
나성범,NC,2020-08-30,SK,W 7:4,3,RF,1,3,2,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0.324,,0.634,1.03,17,0.71,1.59,0.119,2020,62947,외,30,50000만원
나성범,NC,2020-09-01,@키움,W 5:2,3,RF,1,4,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0.32,,0.627,1.019,17,0.73,-0.79,-0.046,2020,62947,외,30,50000만원
나성범,NC,2020-09-02,@키움,L 4:6,3,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.32,,0.623,1.013,18,0.85,-0.91,-0.081,2020,62947,외,30,50000만원
나성범,NC,2020-09-03,@LG,L 5:6,3,RF,1,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.318,,0.617,1.005,13,1.05,-1.46,-0.093,2020,62947,외,30,50000만원
나성범,NC,2020-09-04,@LG,D 5:5,3,DH,1,6,0,1,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0.316,,0.61,0.995,27,1.85,-0.51,-0.029,2020,62947,외,30,50000만원
나성범,NC,2020-09-06,@삼성,D :,3,DH,1,3,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.313,,0.605,0.989,22,0.62,-0.37,-0.047,2020,62947,외,30,50000만원
나성범,NC,2020-09-08,롯데,W 14:2,3,DH,1,3,3,2,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0.316,,0.606,0.993,9,0.27,2.75,0.047,2020,62947,외,30,50000만원
나성범,NC,2020-09-09,롯데,L 5:7,3,RF,1,4,1,1,0,0,1,4,1,0,0,1,0,1,1,0,0,0,0.315,,0.61,0.997,19,2.39,0.23,0.019,2020,62947,외,30,50000만원
나성범,NC,2020-09-10,KT,W 13:8,3,DH,1,5,2,2,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0.316,,0.615,1.002,17,1.07,0.86,0.141,2020,62947,외,30,50000만원
나성범,NC,2020-09-11,KT,W 9:1,3,RF,1,3,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0.316,,0.613,1.001,15,0.84,0.34,0.033,2020,62947,외,30,50000만원
나성범,NC,2020-09-12,KIA,L 3:11,3,RF,1,4,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.318,,0.614,1.003,7,0.38,0.46,-0.036,2020,62947,외,30,50000만원
나성범,NC,2020-09-13,KIA,L 3:4,3,DH,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.32,,0.615,1.006,5,1.37,0.85,0.083,2020,62947,외,30,50000만원
나성범,NC,2020-09-24,LG,W 12:8,8,PH,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.322,,0.618,1.01,3,1.71,0.63,0.107,2020,62947,외,30,50000만원
나성범,NC,2020-09-25,LG,W 7:1,8,PH,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.323,,0.622,1.015,2,0.03,0.23,0.002,2020,62947,외,30,50000만원
나성범,NC,2020-09-26,@한화,W 13:1,5,DH,1,4,0,2,0,0,0,2,2,0,0,2,0,0,1,0,0,0,0.325,,0.621,1.018,24,0.38,1.85,0.04,2020,62947,외,30,50000만원
나성범,NC,2020-09-27,@한화,W 5:4,5,DH,1,4,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.327,,0.622,1.02,20,0.75,0.8,0.039,2020,62947,외,30,50000만원
나성범,NC,2020-09-29,SK,W 3:0,5,DH,1,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.329,,0.621,1.019,12,0.89,0.28,-0.015,2020,62947,외,30,50000만원
나성범,NC,2020-09-30,SK,W 12:3,4,DH,1,4,3,2,0,0,1,5,4,0,0,1,0,0,1,0,0,0,0.33,,0.627,1.028,19,0.45,3.21,0.134,2020,62947,외,30,50000만원
나성범,NC,2020-10-01,SK,W 10:2,5,DH,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.329,,0.623,1.023,16,0.51,-0.47,0.018,2020,62947,외,30,50000만원
나성범,NC,2020-10-02,삼성,L 2:8,5,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.327,,0.619,1.016,16,0.62,-0.63,-0.048,2020,62947,외,30,50000만원
나성범,NC,2020-10-03,삼성,D 6:6,5,DH,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.323,,0.612,1.005,27,2.15,-2.3,-0.281,2020,62947,외,30,50000만원
나성범,NC,2020-10-03,삼성,W 12:2,5,RF,1,5,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0.32,,0.605,0.993,16,0.99,-1.73,-0.064,2020,62947,외,30,50000만원
나성범,NC,2020-10-04,삼성,W 4:1,5,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.317,,0.6,0.987,13,0.48,-0.49,-0.037,2020,62947,외,30,50000만원
나성범,NC,2020-10-06,@키움,L 1:2,3,RF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.317,,0.597,0.983,11,1.27,-0.6,-0.059,2020,62947,외,30,50000만원
나성범,NC,2020-10-07,@키움,W 4:3,5,DH,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.317,,0.596,0.982,16,0.83,-0.05,-0.014,2020,62947,외,30,50000만원
나성범,NC,2020-10-08,@키움,L 7:10,5,DH,1,5,2,3,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0.32,,0.604,0.993,16,1.07,1.49,-0.009,2020,62947,외,30,50000만원
나성범,NC,2020-10-09,@LG,L 0:4,5,DH,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.318,,0.6,0.988,9,0.71,-0.51,-0.005,2020,62947,외,30,50000만원
나성범,NC,2020-10-10,@LG,L 0:5,5,DH,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.318,,0.599,0.987,24,0.88,-0.19,-0.043,2020,62947,외,30,50000만원
나성범,NC,2020-10-10,@LG,L 5:9,5,RF,1,3,2,2,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0.32,,0.601,0.992,15,0.42,0.18,0.013,2020,62947,외,30,50000만원
나성범,NC,2020-10-11,@LG,L 3:7,5,RF,1,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.322,,0.6,0.992,16,0.65,0.38,0.052,2020,62947,외,30,50000만원
나성범,NC,2020-10-13,KIA,L 9:11,3,RF,1,4,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.321,,0.6,0.99,13,0.56,0.01,0.006,2020,62947,외,30,50000만원
나성범,NC,2020-10-14,KIA,W 8:3,4,DH,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.321,,0.598,0.99,14,0.79,0.67,0.106,2020,62947,외,30,50000만원
나성범,NC,2020-10-15,KIA,L 11:12,5,RF,1,5,2,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.32,,0.594,0.984,28,1.42,-0.73,-0.155,2020,62947,외,30,50000만원
나성범,NC,2020-10-16,롯데,W 6:5,5,DH,1,5,0,3,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0.323,,0.596,0.988,12,2.02,1.64,0.454,2020,62947,외,30,50000만원
나성범,NC,2020-10-17,롯데,W 4:3,5,RF,1,3,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.323,,0.596,0.989,16,1.03,0.11,0.04,2020,62947,외,30,50000만원
나성범,NC,2020-10-18,롯데,L 2:9,4,DH,1,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.322,,0.593,0.985,10,0.93,-0.89,-0.079,2020,62947,외,30,50000만원
나성범,NC,2020-10-20,@KIA,W 13:3,3,RF,1,5,3,4,1,0,0,5,1,0,0,0,0,0,1,0,0,0,0.327,,0.598,0.993,20,0.43,2.36,0.08,2020,62947,외,30,50000만원
나성범,NC,2020-10-23,@한화,L 6:11,3,RF,1,5,2,3,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0.33,,0.604,1.001,15,0.44,0.78,0.037,2020,62947,외,30,50000만원
나성범,NC,2020-10-24,LG,D 3:3,3,DH,1,6,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.328,,0.6,0.995,19,1.36,-1.19,-0.136,2020,62947,외,30,50000만원
나성범,NC,2020-10-27,삼성,L 2:12,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,,0.596,0.988,8,0.49,-1.44,-0.066,2020,62947,외,30,50000만원
나성범,NC,2020-10-28,@롯데,W 7:1,5,DH,1,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.324,,0.592,0.982,12,0.48,0.11,0.084,2020,62947,외,30,50000만원
