name,day,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA
나성범,04-14,@삼성,L 5:7,3,RF,1,5,1,2,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0.333,,0.5,0.87,21,1.02,0.34,0.032
나성범,04-15,롯데,W 3:0,3,RF,1,3,1,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0.356,,0.533,0.933,17,0.9,0.72,0.081
나성범,04-17,롯데,L 5:8,3,RF,1,5,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.34,,0.5,0.882,19,1.27,-0.46,-0.035
나성범,04-19,@LG,W 8:1,3,RF,1,5,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.327,,0.473,0.839,19,0.69,-0.68,-0.087
나성범,04-20,@LG,L 3:6,3,RF,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.316,,0.456,0.816,15,1.23,-0.37,-0.009
나성범,04-21,@LG,W 8:5,3,RF,1,5,2,2,1,0,0,3,2,0,0,0,0,0,2,0,0,0,0.323,,0.468,0.83,17,0.92,1.21,0.15
나성범,04-22,@SK,W 6:5,3,RF,1,4,0,1,1,0,0,2,1,0,1,2,0,0,1,0,0,0,0.318,,0.47,0.843,24,1.8,0.58,0.291
나성범,04-23,@SK,L 2:8,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,,0.443,0.797,16,0.37,-0.67,-0.039
나성범,04-24,@SK,L 2:3,3,RF,1,4,1,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.311,,0.486,0.848,17,1.1,0.9,0.081
나성범,04-26,넥센,W 4:3,3,RF,1,4,1,2,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0.321,,0.5,0.868,15,0.92,0.69,0.07
나성범,04-28,넥센,L 2:4,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.305,,0.476,0.827,15,1.56,-1.29,-0.155
나성범,04-29,@롯데,W 6:3,3,RF,1,4,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.291,,0.453,0.797,20,1.55,-0.95,-0.137
나성범,04-30,@롯데,W 8:1,3,RF,1,4,1,2,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0.3,,0.456,0.812,30,0.37,0.74,-0.001
나성범,05-01,@롯데,W 5:2,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.287,,0.436,0.779,13,0.96,-1.38,-0.107
나성범,05-04,@kt,W 8:6,3,RF,1,4,1,2,0,0,1,5,5,0,0,0,1,0,0,0,0,0,0.296,,0.469,0.824,10,1.16,2.3,0.251
나성범,05-05,@kt,W 15:2,3,RF,1,4,2,2,0,0,1,5,3,0,0,1,0,0,2,0,0,0,0.304,,0.5,0.865,26,0.48,1.57,0.12
나성범,05-06,LG,W 13:2,3,RF,1,4,3,3,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0.321,,0.519,0.897,16,0.65,1.84,0.083
나성범,05-07,LG,W 4:1,3,RF,1,4,2,4,0,0,2,10,3,0,1,0,0,0,0,0,0,0,0.345,,0.591,0.989,10,0.5,3.06,0.242
나성범,05-08,LG,W 11:5,3,RF,1,3,3,3,2,0,0,5,2,0,0,1,0,0,0,0,0,1,0.363,,0.619,1.034,17,0.94,2.12,0.262
나성범,05-11,@한화,L 5:6,3,RF,1,4,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.359,,0.607,1.02,14,1.39,1.36,0.184
나성범,05-12,@한화,W 12:1,3,RF,1,5,1,2,0,0,1,5,2,0,0,1,0,0,2,0,0,0,0.361,,0.623,1.04,25,0.84,0.32,-0.068
나성범,05-13,kt,L 4:5,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.349,,0.603,1.009,12,1.5,-0.24,-0.03
나성범,05-14,kt,L 3:6,3,RF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.336,,0.58,0.972,16,0.94,-1.24,-0.114
나성범,05-15,kt,D 2:2,3,RF,1,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.324,,0.559,0.942,20,1.4,-1.01,-0.167
나성범,05-17,@넥센,L 3:5,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.317,,0.547,0.927,19,0.86,-0.68,-0.054
나성범,05-18,@넥센,L 6:9,3,RF,1,5,1,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.319,,0.549,0.929,20,0.49,0.1,-0.039
나성범,05-19,@넥센,W 6:2,3,RF,1,5,1,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0.322,,0.544,0.925,23,0.93,1.24,0.114
나성범,05-20,삼성,L 2:12,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.314,,0.529,0.902,20,0.59,-1.63,-0.046
나성범,05-21,삼성,W 10:2,3,RF,1,5,1,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.316,,0.525,0.898,15,0.33,0.36,-0.012
나성범,05-22,삼성,W 9:8,3,RF,1,5,3,4,1,0,1,8,1,0,0,0,0,0,1,0,0,0,0.331,,0.558,0.943,16,0.94,3.07,0.292
나성범,05-25,SK,W 5:0,3,RF,1,3,1,2,0,0,1,5,1,0,0,0,1,0,1,0,0,0,0.337,,0.578,0.971,19,0.73,1.42,0.025
나성범,05-26,SK,L 6:9,3,RF,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.335,,0.571,0.963,21,1.43,-0.08,0.034
나성범,05-27,@KIA,W 13:7,3,RF,1,4,3,2,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0.339,,0.569,0.97,23,0.82,1.83,0.163
나성범,05-28,@KIA,W 13:5,3,RF,1,4,3,3,1,0,2,10,5,0,0,2,0,0,0,0,0,0,0.348,,0.612,1.026,27,0.65,4.07,0.194
나성범,05-29,@KIA,W 9:8,3,RF,1,3,2,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.348,,0.608,1.026,24,0.89,-0.27,-0.001
나성범,05-31,두산,L 5:6,3,RF,1,4,0,1,0,1,0,3,2,0,0,1,0,0,3,0,0,0,0.346,,0.611,1.029,23,2.53,0.66,-0.038
나성범,06-01,두산,W 5:1,3,RF,1,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.346,,0.606,1.026,14,0.6,0.37,0.069
나성범,06-02,두산,W 4:3,3,RF,1,4,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.349,,0.604,1.025,13,1.18,0.33,0.09
나성범,06-03,@롯데,W 5:3,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.342,,0.592,1.005,13,1.26,-0.93,-0.138
나성범,06-05,@롯데,W 14:7,3,RF,1,4,3,2,1,0,0,3,1,0,0,2,0,0,1,0,0,0,0.345,,0.595,1.015,31,0.63,1.69,0.013
나성범,06-07,넥센,W 5:1,3,RF,1,4,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.343,,0.593,1.01,16,0.47,-0.39,-0.014
나성범,06-08,넥센,W 7:3,4,RF,1,4,2,3,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0.351,,0.625,1.048,8,0.38,2.53,0.167
나성범,06-09,넥센,W 16:4,3,RF,1,4,2,2,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0.354,,0.627,1.054,22,0.34,1.9,0.101
나성범,06-10,@SK,W 6:2,3,RF,1,4,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.352,,0.62,1.046,22,2.4,-0.38,0.047
나성범,06-11,@SK,W 7:6,3,RF,1,5,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.348,,0.611,1.032,17,0.79,-0.78,-0.06
나성범,06-12,@SK,W 11:8,3,RF,1,5,1,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0.345,,0.606,1.023,20,0.76,0.46,0.015
나성범,06-14,@LG,W 10:7,3,RF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0.342,,0.597,1.01,14,1.97,-0.76,-0.206
나성범,06-16,@LG,W 3:0,3,RF,1,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.345,,0.596,1.01,13,0.87,0.69,0.066
나성범,06-17,@kt,W 11:1,3,RF,1,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.346,,0.592,1.006,18,0.39,-0.48,-0.05
나성범,06-18,@kt,W 7:3,3,RF,1,5,2,4,2,0,0,6,4,1,0,0,0,0,1,0,0,0,0.355,,0.604,1.025,17,0.9,3.99,0.326
나성범,06-19,@kt,W 15:7,3,RF,1,6,2,2,0,0,1,5,5,0,0,0,0,0,3,0,0,0,0.355,,0.61,1.029,30,1.62,1.65,0.302
나성범,06-21,한화,L 2:8,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.349,,0.6,1.013,15,0.7,-0.97,-0.077
나성범,06-23,한화,D 3:3,3,RF,1,4,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.347,,0.595,1.01,23,1.86,-0.2,-0.097
나성범,06-24,KIA,L 2:6,3,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.346,,0.589,1.002,18,1.32,-0.25,-0.059
나성범,06-25,KIA,L 0:9,3,RF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0.348,,0.588,1.002,18,0.49,0.65,0.029
나성범,06-26,KIA,L 4:15,4,RF,1,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.349,,0.585,0.998,22,0.61,-0.51,-0.081
나성범,06-28,@두산,L 3:12,3,RF,1,3,1,2,0,0,1,5,1,0,0,2,0,0,1,0,0,0,0.353,,0.596,1.016,38,0.86,1.77,0.036
나성범,06-29,@두산,W 10:4,3,RF,1,3,3,1,0,1,0,3,2,0,0,3,0,0,1,0,0,0,0.353,,0.601,1.025,26,0.66,1.65,0.158
나성범,06-30,@두산,L 0:4,4,RF,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.349,,0.594,1.017,14,0.59,-0.7,-0.037
나성범,07-06,롯데,W 12:3,3,RF,1,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.345,,0.588,1.008,25,0.81,0.45,0.083
나성범,07-07,롯데,W 8:4,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.34,,0.58,0.995,19,0.34,-0.47,-0.036
나성범,07-08,@넥센,W 11:9,3,RF,1,5,2,2,0,0,1,5,3,0,0,0,0,0,2,0,0,0,0.341,,0.587,1.002,22,0.94,2.83,0.266
나성범,07-09,@넥센,L 4:7,3,RF,1,4,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.34,,0.586,1.001,17,0.84,0.66,0.086
나성범,07-10,@넥센,L 7:9,3,RF,1,3,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0.34,,0.583,1.001,24,1.5,0.09,0.031
나성범,07-12,두산,L 5:9,3,RF,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.336,,0.576,0.99,20,0.55,-0.59,-0.054
나성범,07-13,두산,W 6:2,3,RF,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.336,,0.573,0.989,15,0.7,0.96,0.078
나성범,07-14,두산,W 4:3,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.332,,0.568,0.981,19,1.71,-1.48,-0.182
나성범,07-19,SK,L 4:5,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.328,,0.561,0.969,15,1.36,-1.01,-0.138
나성범,07-20,SK,W 4:2,3,RF,1,4,2,2,0,0,1,5,1,0,0,0,0,0,0,1,0,0,0.33,,0.569,0.979,14,1.26,-0.13,-0.02
나성범,07-21,SK,W 7:4,3,RF,1,4,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0.329,,0.568,0.976,13,0.59,0.26,0.07
나성범,07-22,@KIA,L 4:9,3,RF,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.326,,0.563,0.969,13,0.37,-0.35,-0.034
나성범,07-23,@KIA,W 5:0,3,RF,1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.325,,0.559,0.966,18,0.68,-0.02,-0.003
나성범,07-24,@KIA,W 8:2,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.321,,0.553,0.955,13,0.82,-1.58,-0.084
나성범,07-26,@삼성,W 5:4,3,RF,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,,0.549,0.949,13,2.53,-0.65,-0.128
나성범,07-27,@삼성,L 6:10,3,RF,1,4,2,3,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0.324,,0.56,0.964,18,0.55,2.68,0.12
나성범,07-28,@삼성,W 9:5,3,RF,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.321,,0.554,0.955,13,0.96,-0.55,-0.058
나성범,07-29,LG,L 1:2,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.318,,0.549,0.949,18,1.82,-1.01,-0.138
나성범,07-30,LG,L 5:13,3,RF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.316,,0.544,0.941,22,0.48,0.01,-0.021
나성범,07-31,LG,W 10:8,3,RF,1,4,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.315,,0.541,0.938,21,1.1,0.36,0.086
나성범,08-04,kt,W 9:2,3,RF,1,5,2,4,1,0,2,11,5,0,0,0,0,0,1,0,0,0,0.322,,0.564,0.966,16,0.34,4.24,0.224
나성범,08-05,@한화,L 4:14,3,RF,1,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.321,,0.559,0.958,13,0.38,0.39,-0.043
나성범,08-06,@한화,W 11:3,5,RF,1,5,2,2,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0.322,,0.562,0.962,16,0.37,1.3,0.102
나성범,08-07,@한화,L 3:8,3,RF,1,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.323,,0.56,0.96,17,0.66,0.08,-0.008
나성범,08-09,롯데,W 13:0,3,RF,1,4,3,2,0,0,1,5,3,0,0,1,0,0,0,0,0,0,0.325,,0.567,0.969,11,0.29,2.6,0.015
나성범,08-10,롯데,W 7:5,3,RF,1,5,2,3,2,0,0,5,1,0,0,0,0,0,2,0,0,0,0.328,,0.573,0.977,25,0.94,1.18,0.081
나성범,08-11,@LG,L 2:4,3,RF,1,5,0,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0.329,,0.571,0.975,20,2.48,1.2,0.126
나성범,08-12,@LG,L 5:6,3,RF,1,4,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0.328,,0.57,0.974,18,1.05,0.11,-0.024
나성범,08-13,kt,W 3:2,3,RF,1,3,0,2,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0.331,,0.571,0.978,15,1.03,-0.46,-0.03
나성범,08-14,kt,L 5:6,3,RF,1,4,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.328,,0.565,0.97,23,2.9,-0.96,-0.276
나성범,08-16,삼성,L 5:12,3,RF,1,5,1,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.328,,0.563,0.968,14,0.81,0.65,0.099
나성범,08-17,삼성,W 9:5,3,RF,1,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.327,,0.559,0.961,17,0.66,-0.7,-0.029
나성범,08-18,@넥센,L 4:6,3,RF,1,5,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.328,,0.559,0.962,22,0.65,-0.34,-0.041
나성범,08-19,@넥센,W 7:0,3,RF,1,3,0,1,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0.328,,0.557,0.961,20,0.88,0.86,-0.019
나성범,08-20,@두산,L 3:13,5,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.327,,0.555,0.957,14,0.49,-0.31,0.001
나성범,08-21,@두산,W 9:4,3,RF,1,3,0,1,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0.327,,0.553,0.958,32,0.4,0.78,0.017
나성범,08-23,KIA,W 12:1,3,RF,1,5,1,3,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0.33,,0.556,0.963,14,0.68,1.09,-0.051
나성범,08-24,KIA,L 3:6,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.328,,0.552,0.958,17,0.88,-0.76,-0.071
나성범,08-25,@한화,W 13:1,3,RF,1,4,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.327,,0.549,0.955,19,0.66,-0.62,0.001
나성범,08-26,@한화,L 4:7,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.324,,0.544,0.947,18,1.05,-1.12,-0.1
나성범,08-27,넥센,L 6:7,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.321,,0.539,0.939,13,0.97,-0.95,-0.1
나성범,08-30,@kt,W 5:3,3,RF,1,5,2,2,0,0,1,5,1,1,0,0,0,0,1,1,0,0,0.322,,0.544,0.944,18,0.71,0.24,0.049
나성범,08-31,@kt,W 11:0,3,RF,1,4,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0.324,,0.544,0.944,14,0.54,0.85,0.063
나성범,09-01,@롯데,W 4:2,3,RF,1,4,0,1,1,0,0,2,3,0,0,1,0,1,0,1,0,0,0.323,,0.544,0.943,20,1.4,0.36,0.191
나성범,09-03,SK,L 7:10,3,RF,1,5,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.322,,0.54,0.939,22,1.52,0.65,0.148
나성범,09-04,SK,L 4:9,4,RF,1,4,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0.319,,0.535,0.931,13,1.38,-1.8,-0.149
나성범,09-06,한화,W 7:6,5,RF,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.317,,0.532,0.928,20,1.61,-0.44,-0.074
나성범,09-07,한화,W 1:0,5,RF,1,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.316,,0.53,0.924,16,1.32,-1.13,-0.108
나성범,09-08,@KIA,L 4:7,5,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.316,,0.527,0.921,13,1.82,-0.48,-0.058
나성범,09-09,@KIA,W 8:7,6,RF,1,4,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.313,,0.523,0.915,25,0.63,-0.68,-0.031
나성범,09-10,@삼성,L 1:4,5,RF,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.311,,0.52,0.911,11,1.24,-0.38,-0.068
나성범,09-11,@삼성,L 0:2,7,RF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.313,,0.519,0.911,23,2.38,-0.29,-0.114
나성범,09-13,LG,L 3:4,3,RF,1,2,1,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0.314,,0.521,0.916,20,1.42,0.82,0.113
나성범,09-14,LG,W 8:4,3,RF,1,5,1,2,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0.315,,0.522,0.917,17,0.52,0.18,0.047
나성범,09-15,두산,L 3:4,3,RF,1,4,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.316,,0.524,0.919,9,0.77,1.9,0.142
나성범,09-16,두산,L 3:5,3,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.315,,0.522,0.916,15,1.26,-0.29,0.032
나성범,09-17,@SK,W 4:3,3,RF,1,4,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.315,,0.522,0.916,18,1.08,0.23,0.042
나성범,09-18,@SK,W 13:7,3,RF,1,6,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.315,,0.519,0.913,14,0.48,1.9,0.027
나성범,09-20,@kt,L 2:6,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,,0.515,0.906,12,0.68,-0.41,-0.009
나성범,09-21,@LG,D 1:1,3,RF,1,5,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.314,,0.514,0.905,14,1.46,0.37,0.035
나성범,09-22,@한화,W 7:2,3,RF,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.312,,0.511,0.902,29,1.2,-0.02,-0.022
나성범,09-23,KIA,W 11:7,3,RF,1,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.311,,0.508,0.898,16,1.39,-1.25,-0.125
나성범,09-24,롯데,W 3:1,1,DH,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.311,,0.507,0.898,22,0.98,0.64,0.057
나성범,09-25,롯데,W 1:0,6,RF,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,,0.506,0.894,3,0.73,-0.43,-0.039
나성범,09-27,삼성,L 3:5,5,DH,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.309,,0.504,0.892,12,1.78,-1.33,-0.147
나성범,09-29,삼성,W 10:5,3,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.308,,0.501,0.887,8,0.92,-1.62,-0.096
나성범,09-29,삼성,W 5:4,2,RF,1,3,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0.31,,0.502,0.89,9,0.75,0.61,0.052
나성범,09-30,한화,L 1:7,3,RF,1,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.311,,0.504,0.893,5,0.42,1.21,0.053
나성범,10-01,@롯데,W 8:0,3,RF,1,4,2,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.314,,0.505,0.898,8,0.7,0.91,0.027
나성범,10-02,@롯데,W 11:6,7,PH,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.314,,0.505,0.897,5,1.14,-0.16,0.002
나성범,10-04,넥센,L 1:3,3,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.313,,0.503,0.895,14,0.55,-0.36,-0.033
나성범,10-05,넥센,W 8:4,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.311,,0.5,0.891,21,0.51,-0.6,-0.032
나성범,10-06,SK,W 4:2,3,DH,1,4,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.311,,0.5,0.89,15,0.65,0.92,0.108
나성범,10-07,kt,L 2:6,3,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.309,,0.496,0.884,17,0.74,-0.88,-0.08
나성범,10-09,kt,L 4:7,2,RF,1,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0.309,,0.497,0.885,3,2.05,1.54,0.175
나성범,10-21,LG,W 3:2,2,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.25,,0.25,0.5,22,1.34,-0.61,-0.105
나성범,10-22,LG,W 2:0,3,RF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,,0.143,0.286,9,1.25,-0.84,-0.093
나성범,10-24,@LG,L 1:2,3,RF,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.077,,0.077,0.154,17,2.9,-2.57,-0.436
나성범,10-25,@LG,W 8:3,3,RF,1,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.167,,0.167,0.333,19,0.6,0.13,-0.047
나성범,10-29,@두산,L 0:1,3,RF,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.2,,0.2,0.4,15,1.7,-1.11,-0.244
나성범,10-30,@두산,L 1:5,3,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.222,,0.222,0.444,12,0.81,-0.16,-0.056
나성범,11-01,두산,L 0:6,3,RF,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.182,,0.182,0.49,20,1.21,-0.06,-0.018
나성범,11-02,두산,L 1:8,3,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.143,,0.143,0.437,18,1.21,-0.88,-0.069
테임즈,04-01,KIA,W 5:4,4,1B,1,4,2,2,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0.5,,1.25,1.75,15,1.03,1.8,0.198
테임즈,04-02,KIA,L 3:4,4,1B,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.333,,0.833,1.333,14,1.26,-0.15,-0.011
테임즈,04-05,@두산,L 2:6,4,1B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.222,,0.556,0.972,20,0.68,-1.05,-0.028
테임즈,04-06,@두산,L 0:2,4,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.167,,0.417,0.75,14,0.74,-0.55,-0.058
테임즈,04-07,@두산,W 8:2,4,1B,1,5,1,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0.235,,0.412,0.762,15,0.56,-0.84,-0.069
테임즈,04-08,한화,W 5:4,4,1B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.2,,0.35,0.683,23,0.91,-1.08,-0.052
